4936	2	M
4938	4	M
4940	2	A
4940	2	A
4942	4	M
4942	2	M
4950	2	M
4953	2	A
4953	3	M
4953	2	M
4958	2	A
4958	2	A
4959	2	A
4961	3	M
4965	2	M
4967	3	M
4971	3	M
4977	2	A
4979	2	A
4982	4	M
4987	2	M
4994	2	M
4996	2	A
5001	2	M
5004	2	A
5004	2	M
5008	2	A
5008	3	M
5009	2	A
5009	3	M
5010	3	M
5010	4	M
5011	2	M
5017	3	M
5020	3	M
5021	4	M
5023	3	M
5024	2	A
5024	3	M
5030	2	A
5033	2	A
5034	2	A
5039	2	A
5041	2	M
5046	2	A
5046	4	M
5050	4	M
5058	2	M
5059	2	A
5062	2	A
5063	4	M
5073	2	A
5074	2	A
5082	3	M
5083	4	M
5091	4	M
5106	2	A
5106	2	A
5109	2	A
5109	3	M
5109	4	M
5113	2	A
5115	4	M
5115	2	M
5116	3	M
5117	2	A
5118	3	M
5118	4	M
5121	4	M
5125	2	A
5125	3	M
5129	3	M
5131	3	M
5135	2	A
5135	2	A
5138	2	M
5139	3	M
5146	4	M
5147	2	A
5151	2	A
5156	2	A
5163	4	M
5164	2	A
5165	3	M
5165	2	M
5168	3	M
5168	3	M
5169	2	A
5170	2	M
5170	2	M
5181	2	A
5181	2	A
5181	3	M
5183	3	M
5184	4	M
5184	2	M
5187	2	A
5189	2	A
5195	2	A
5196	3	M
5196	2	M
5200	2	M
5200	2	M
5201	3	M
5201	3	M
5203	2	M
5206	2	M
5210	2	A
5213	2	M
5213	2	M
5214	2	A
5215	2	A
5215	2	M
5218	2	M
5220	2	A
5221	2	A
5221	2	M
5222	4	M
5228	2	M
5232	4	M
5236	4	M
5237	3	M
5239	3	M
5240	2	A
5240	3	M
5241	3	M
5242	2	A
5242	3	M
5242	4	M
5242	4	M
5244	2	A
5244	2	A
5244	3	M
5244	2	M
5244	2	M
5247	3	M
5248	3	M
5249	2	A
5250	2	A
5250	2	M
5251	2	A
5251	2	A
5251	2	M
5252	2	A
5252	4	M
5252	2	M
5255	3	M
5255	3	M
5255	3	M
5260	2	A
5261	2	A
5264	3	M
5265	2	M
5266	3	M
5285	2	A
5292	2	A
5292	3	M
5293	2	M
5299	2	A
5300	4	M
5303	3	M
5304	2	M
5307	4	M
5308	2	A
5308	2	M
5311	3	M
5315	2	A
5317	2	A
5325	4	M
5325	4	M
5326	2	M
5328	3	M
5329	2	M
5331	3	M
5331	2	M
5335	2	M
5344	3	M
5349	2	M
5352	2	M
5354	3	M
5355	2	A
5355	2	M
5357	3	M
5357	2	M
5365	2	A
5369	2	A
5380	2	A
5380	4	M
5380	2	M
5382	2	A
5382	2	A
5383	3	M
5384	4	M
5385	2	A
5388	2	M
5388	2	M
5390	2	A
5395	2	M
5396	2	A
5397	2	M
5404	3	M
5405	2	A
5406	3	M
5406	3	M
5408	3	M
5408	4	M
5413	2	A
5413	4	M
5415	2	A
5417	4	M
5419	2	M
5421	2	A
5421	2	M
5425	4	M
5426	2	A
5428	2	M
5430	3	M
5438	3	M
5441	2	A
5441	2	A
5444	2	M
5447	3	M
5451	2	A
5451	3	M
5455	4	M
5459	2	A
5459	2	A
5459	3	M
5459	4	M
5459	4	M
5459	2	M
5462	2	A
5462	2	A
5462	2	A
5466	3	M
5470	3	M
5470	2	M
5473	2	A
5474	2	A
5475	2	A
5476	3	M
5479	2	A
5481	2	M
5487	2	M
5497	2	A
5507	2	M
5511	4	M
5517	4	M
5518	3	M
5518	2	M
5522	2	A
5525	2	M
5529	3	M
5529	2	M
5535	2	A
5535	4	M
5539	2	A
5539	2	M
5539	2	M
5541	2	M
5548	2	A
5550	2	A
5557	2	M
5561	3	M
5564	3	M
5569	2	M
5580	3	M
5584	3	M
5591	2	M
5594	2	A
5599	2	A
5600	4	M
5604	2	M
5610	2	A
5610	2	A
5610	2	M
5617	2	A
5618	2	A
5618	2	M
5619	2	M
5626	2	A
5626	3	M
5628	2	A
5636	3	M
5636	3	M
5637	3	M
5637	4	M
5638	2	A
5640	3	M
5641	4	M
5643	2	A
5643	2	A
5643	2	M
5643	2	M
5646	2	A
5646	2	A
5646	3	M
5646	2	M
5653	4	M
5653	2	M
5658	2	A
5664	2	A
5665	2	A
5666	2	A
5666	4	M
5666	2	M
5668	2	A
5668	2	A
5669	2	A
5669	4	M
5670	2	A
5674	3	M
5676	4	M
5678	2	A
5678	2	M
5678	2	M
5679	2	A
5680	3	M
5683	2	A
5683	2	A
5684	3	M
5684	3	M
5684	2	M
5687	3	M
5688	3	M
5688	3	M
5689	2	M
5690	2	A
5695	4	M
5696	4	M
5697	2	M
5704	3	M
5708	3	M
5715	2	A
5725	2	A
5732	3	M
5734	2	A
5741	2	M
5742	2	A
5742	3	M
5746	2	A
5748	2	A
5752	3	M
5756	3	M
5762	2	A
5763	2	A
5766	2	M
5767	3	M
5768	3	M
5775	2	A
5777	2	M
5781	3	M
5795	2	M
5796	2	A
5801	2	A
5803	2	A
5807	3	M
5812	2	M
5813	2	A
5816	2	A
5819	2	A
5828	3	M
5828	3	M
5828	4	M
5829	3	M
5830	4	M
5836	2	A
5836	2	A
5836	3	M
5841	2	M
5844	2	A
5844	3	M
5845	2	A
5845	3	M
5845	4	M
5854	2	A
5855	3	M
5855	3	M
5856	2	M
5858	4	M
5860	2	A
5860	2	M
5867	2	M
5871	2	A
5871	3	M
5872	2	A
5872	2	A
5873	2	A
5878	2	M
5879	2	A
5879	3	M
5881	2	M
5883	3	M
5887	2	M
5888	2	A
5889	3	M
5898	2	A
5905	2	A
5905	2	A
5905	4	M
5906	2	A
5908	2	M
5908	2	M
5911	3	M
5912	2	M
5914	3	M
5919	2	A
5919	2	M
5919	2	M
5926	4	M
5927	2	A
5932	2	M
5944	4	M
5946	3	M
5950	2	M
5952	3	M
5954	2	A
5955	2	A
5955	2	M
5956	2	A
5958	4	M
5958	4	M
5960	3	M
5960	4	M
5964	2	A
5965	2	A
5965	4	M
5969	4	M
5969	4	M
5974	2	M
5980	2	A
5983	3	M
5983	4	M
5984	3	M
5984	3	M
5984	2	M
5989	2	A
5989	3	M
5989	3	M
5992	3	M
5993	3	M
5993	4	M
5995	2	A
5996	4	M
5998	2	M
6004	4	M
6009	2	A
6009	2	A
6010	2	A
6015	3	M
6020	2	A
6020	2	A
6022	2	A
6025	3	M
6026	4	M
6026	4	M
6026	2	M
6029	3	M
6035	4	M
6036	2	A
6043	2	M
6047	2	M
6057	4	M
6058	3	M
6067	2	A
6068	2	A
6075	2	M
6078	2	A
6087	2	M
6094	2	A
6094	4	M
6097	3	M
6099	2	M
6104	3	M
6113	3	M
6116	2	M
6119	2	M
6127	2	A
6128	3	M
6128	2	M
6130	3	M
6136	2	A
6136	3	M
6136	4	M
6136	2	M
6137	2	A
6138	3	M
6140	2	A
6140	2	A
6140	3	M
6145	4	M
6149	2	A
6151	2	A
6151	2	M
6151	2	M
6160	2	A
6162	2	A
6166	2	A
6169	2	A
6169	2	A
6169	3	M
6169	3	M
6169	3	M
6170	2	A
6173	4	M
6176	4	M
6178	3	M
6178	2	M
6182	2	A
6186	3	M
6186	2	M
6188	2	M
6189	2	M
6191	2	A
6191	2	A
6192	2	A
6192	3	M
6202	3	M
6202	2	M
6209	3	M
6210	2	A
6214	2	A
6214	3	M
6217	2	A
6222	3	M
6225	2	A
6225	2	A
6229	2	M
6230	3	M
6230	4	M
6230	2	M
6232	2	M
6233	2	A
6234	4	M
6243	2	A
6243	2	A
6249	2	A
6251	3	M
6252	2	A
6252	2	A
6253	2	A
6258	3	M
6264	2	M
6275	4	M
6276	2	M
6282	2	A
6284	3	M
6287	2	A
6288	2	A
6289	2	M
6290	2	A
6290	3	M
6295	2	M
6306	2	M
6308	2	A
6309	2	A
6311	4	M
6320	2	A
6320	2	M
6324	2	A
6329	3	M
6332	2	A
6332	3	M
6332	2	M
6338	2	A
6338	2	A
6338	3	M
6340	2	A
6349	4	M
6349	2	M
6350	2	M
6350	2	M
6352	2	A
6352	2	A
6355	2	A
6355	2	A
6361	3	M
6363	2	M
6366	2	A
6368	3	M
6377	2	A
6379	3	M
6379	2	M
6385	2	A
6385	3	M
6385	3	M
6385	2	M
6389	2	A
6389	2	M
6393	2	A
6394	2	A
6397	2	M
6403	2	M
6418	2	A
6418	2	A
6418	2	A
6424	3	M
6426	2	M
6428	3	M
6431	2	M
6432	2	A
6432	3	M
6432	2	M
6432	2	M
6447	2	A
6447	2	A
6451	2	A
6454	2	M
6455	2	M
6458	2	A
6458	3	M
6462	2	A
6463	3	M
6463	4	M
6465	2	M
6470	2	A
6470	3	M
6470	2	M
6471	2	M
6473	2	M
6474	4	M
6474	4	M
6483	4	M
6484	2	A
6488	2	M
6490	2	M
6492	2	A
6493	2	A
6499	2	A
6499	4	M
6504	2	A
6504	2	A
6506	2	A
6506	2	M
6512	4	M
6513	3	M
6520	4	M
6522	2	A
6524	2	A
6524	2	M
6535	2	A
6541	2	A
6541	3	M
6541	2	M
6541	2	M
6543	3	M
6543	3	M
6548	2	M
6551	2	A
6555	4	M
6558	3	M
6561	4	M
6565	2	A
6565	2	M
6567	2	A
6567	2	A
6567	2	M
6568	2	A
6568	3	M
6572	3	M
6572	4	M
6576	2	A
6580	2	M
6582	2	A
6582	2	M
6584	2	A
6586	2	M
6589	3	M
6590	2	A
6591	2	A
6591	2	A
6593	2	A
6595	2	M
6596	2	M
6600	2	M
6604	2	A
6604	4	M
6604	2	M
6604	2	M
6605	3	M
6605	4	M
6607	2	A
6607	2	A
6608	2	A
6610	3	M
6613	2	M
6613	2	M
6615	3	M
6615	4	M
6620	3	M
6620	2	M
6626	2	A
6628	2	M
6630	2	M
6637	2	A
6638	2	M
6640	4	M
6640	2	M
6651	2	A
6652	2	A
6652	2	M
6652	2	M
6655	2	A
6656	3	M
6656	4	M
6656	4	M
6660	2	A
6665	2	A
6665	3	M
6666	2	A
6667	2	A
6667	2	A
6667	3	M
6668	3	M
6670	2	A
6676	2	A
6679	2	M
6682	3	M
6686	2	M
6688	2	M
6697	2	A
6697	2	M
6699	2	A
6701	2	A
6702	2	A
6707	4	M
6708	2	A
6712	2	M
6721	2	M
6723	3	M
6737	2	M
6738	2	A
6738	3	M
6744	2	A
6745	2	A
6749	2	M
6752	3	M
6759	3	M
6765	2	A
6765	2	A
6770	3	M
6772	2	A
6776	2	A
6779	2	A
6782	2	A
6782	3	M
6782	2	M
6782	2	M
6783	2	A
6783	2	M
6787	4	M
6788	2	A
6788	3	M
6789	2	M
6791	2	A
6793	2	A
6793	3	M
6794	2	A
6797	2	A
6797	2	A
6797	2	M
6801	2	A
6805	4	M
6806	2	M
6808	2	A
6808	2	M
6814	2	A
6814	2	A
6820	2	A
6822	2	A
6822	3	M
6822	4	M
6823	2	A
6827	2	A
6827	2	M
6832	3	M
6834	4	M
6836	3	M
6838	3	M
6839	3	M
6845	2	A
6846	4	M
6848	3	M
6852	2	A
6852	2	A
6853	2	A
6857	3	M
6857	3	M
6857	4	M
6872	4	M
6876	2	A
6881	2	A
6882	2	A
6891	2	A
6892	2	A
6893	3	M
6895	2	M
6896	2	A
6900	2	M
6903	4	M
6903	2	M
6905	4	M
6906	2	A
6907	2	M
6908	2	A
6908	4	M
6910	2	M
6912	2	A
6921	2	M
6922	3	M
6932	2	A
6943	3	M
6944	4	M
6944	4	M
6949	3	M
6949	2	M
6952	3	M
6953	2	M
6954	2	M
6972	2	M
6972	2	M
6982	2	A
6986	2	M
6987	3	M
6987	2	M
6995	4	M
6998	4	M
6998	2	M
6999	2	A
7003	4	M
7005	2	A
7005	2	A
7005	4	M
7006	3	M
7015	2	M
7018	2	A
7019	2	A
7019	4	M
7023	3	M
7032	2	A
7037	4	M
7038	2	A
7040	2	A
7042	2	A
7043	3	M
7050	3	M
7050	2	M
7053	2	M
7055	4	M
7056	3	M
7057	3	M
7057	4	M
7060	2	M
7061	2	A
7062	4	M
7066	3	M
7066	2	M
7066	2	M
7070	2	A
7070	4	M
7071	3	M
7075	2	A
7078	2	A
7078	3	M
7079	4	M
7079	2	M
7082	2	M
7085	2	M
7086	3	M
7086	3	M
7088	2	A
7094	2	M
7095	2	A
7095	4	M
7096	3	M
7099	2	A
7103	2	A
7103	2	A
7105	2	A
7113	2	A
7117	2	A
7122	2	A
7122	4	M
7123	4	M
7124	2	M
7124	2	M
7127	2	A
7129	2	A
7129	2	M
7129	2	M
7134	4	M
7134	2	M
7134	2	M
7138	2	M
7144	3	M
7145	3	M
7145	4	M
7145	2	M
7150	3	M
7155	4	M
7158	2	A
7158	3	M
7158	3	M
7159	2	A
7160	2	A
7160	2	M
7161	3	M
7163	2	M
7164	2	A
7169	2	M
7176	2	A
7176	2	A
7178	2	A
7179	3	M
7183	2	M
7188	3	M
7199	2	A
7199	4	M
